id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-64ac5761360bf17bba45,さむわんへるつ,,ヤマノ エイ,集英社,shonen,unknown,2026,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-64ac5761360bf17bba45
work-64cd212285dac5214c5f,帝の至宝,,仲野えみこ,白泉社,shojo,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-64cd212285dac5214c5f
work-655809e0d43ec6109015,木曜日のフルット,,石黒正数,秋田書店,shonen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-655809e0d43ec6109015
work-65a0463696716c6f690c,家族ゲーム,,鈴城芹,KADOKAWA,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-65a0463696716c6f690c
work-65c2c6157aa1dc8dd746,BEASTARS,,板垣 巴留,秋田書店,shonen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-65c2c6157aa1dc8dd746
work-65f856a6fa2078f21d2f,黒月のイェルクナハト,,スズモト コウ,講談社,unknown,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-65f856a6fa2078f21d2f
work-6647dd6573ec5b2f3252,リカってば!,,長谷川スズ,芳文社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6647dd6573ec5b2f3252
work-6680ea8aa4ec87ba2364,無邪気の楽園,,雨蘭,白泉社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6680ea8aa4ec87ba2364
work-6684d9f6258dfad423c9,スカイブルー,,小林大樹,スクウェア・エニックス,shonen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6684d9f6258dfad423c9
work-66a2488ed4f6bdd480e1,嘘喰い,,迫稔雄,集英社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-66a2488ed4f6bdd480e1
work-66d8e3f1756fcc9ce276,やめろ好きになってしまう,,もりぐち あきら,集英社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-66d8e3f1756fcc9ce276
work-672862529a341488245b,BUTTER！！！,,ヤマシタトモコ,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-672862529a341488245b
work-6740092206a6dfce7ebb,ピコピコ少年,,押切蓮介,太田出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6740092206a6dfce7ebb
work-676196eea071166d9ebb,すだちの魔王城,,森下 真,講談社,unknown,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-676196eea071166d9ebb
work-67dedbae06b6f916aa5b,バカ姉弟,,安達 哲,講談社,unknown,unknown,2002,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-67dedbae06b6f916aa5b
work-680837b0db4ec9d2932c,トクサツガガガ,,丹羽庭,小学館,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-680837b0db4ec9d2932c
work-688d64732ca3e8e89060,ばっどがーる,,肉丸,芳文社,seinen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-688d64732ca3e8e89060
work-68d859ef39330accd090,鈴木さん,,ヤマダ,スクウェア・エニックス,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-68d859ef39330accd090
work-697868a39adc4b0467cb,BFF,,小花 オト,小学館,unknown,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-697868a39adc4b0467cb
work-697d323a291ea56f732a,BLACK LAGOON,,広江礼威,小学館,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-697d323a291ea56f732a
work-69956bdf9bad6ba947bc,バイオレンスアクション,,浅井 蓮次;沢田 新,小学館,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-69956bdf9bad6ba947bc
work-69cbf6ddfccd6845e063,狂骨の夢,,京極 夏彦;志水 アキ,KADOKAWA,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-69cbf6ddfccd6845e063
work-6a462d4dc8f82651c836,IDOROLL,,筒井大志,集英社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6a462d4dc8f82651c836
work-6a9133c4ad0daf19f362,ポンコツちゃん検証中,,福地 翼,小学館,shonen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6a9133c4ad0daf19f362
work-6aa0a2432c4e363cb75a,杖と剣のウィストリア,,大森 藤ノ;青井 聖,講談社,shonen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6aa0a2432c4e363cb75a
work-6aca73a811d5d55bae1c,タタリ,,彌,小学館,shonen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6aca73a811d5d55bae1c
work-6ace1179feff7f17f357,うどんの国の金色毛鞠,,篠丸のどか,新潮社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6ace1179feff7f17f357
work-6ae8e5141f75a8df7781,花にけだもの,,杉山美和子,小学館,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6ae8e5141f75a8df7781
work-6b321bd2b9009a808456,てだれもんら,,中野 シズカ,KADOKAWA,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6b321bd2b9009a808456
work-6b8424158349822ebb55,人外CPかたろぐ。,,笹木 あおこ,KADOKAWA,unknown,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6b8424158349822ebb55
work-6bbe7e275d0c00809904,エリア５１,,久正人,新潮社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6bbe7e275d0c00809904
work-6c0700871e68b0a82ae3,おひっこし？,,山田ユギ,白泉社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6c0700871e68b0a82ae3
work-6c274b0b6893d8ad8ef7,イムリ,,三宅乱丈,エンターブレイン,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6c274b0b6893d8ad8ef7
work-6c4d17a533923de58e6a,ちひろさん,,安田弘之,秋田書店,josei,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6c4d17a533923de58e6a
work-6c4fa1811e7a536260d6,惑星9の休日,,町田洋,祥伝社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6c4fa1811e7a536260d6
work-6c6341781c12b590864f,鉄楽レトラ,,佐原 ミズ,小学館,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6c6341781c12b590864f
work-6cc5a5a8e78e48e6146b,リバーサイド・ネイキッドブレッド,,有間しのぶ,祥伝社,josei,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6cc5a5a8e78e48e6146b
work-6cd2abbf72d8429fbe2e,ヒラエスは旅路の果て,,鎌谷 悠希,講談社,seinen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6cd2abbf72d8429fbe2e
work-6d01004d74b7b51a058d,ダシマスター,,松枝尚嗣;早川光,集英社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6d01004d74b7b51a058d
work-6de564a546b8bdf411b9,ひみこい,,ろびこ,講談社,shojo,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6de564a546b8bdf411b9
work-6deaf9311f0e9bb0c077,兄さんと僕,,西炯子,白泉社,shojo,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6deaf9311f0e9bb0c077
work-6e250c729c6fa1bcdc02,疑似ハーレム,,斉藤 ゆう,小学館,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6e250c729c6fa1bcdc02
work-6e3dde80b35cc4836296,願いのアストロ,,和久井 健,集英社,shonen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6e3dde80b35cc4836296
work-6e3e033ba6c1bdffe565,ひばりの朝,,ヤマシタトモコ,祥伝社,josei,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6e3e033ba6c1bdffe565
work-6e6a9db48983aac5dc62,クプルムの花嫁,,namo,KADOKAWA,unknown,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6e6a9db48983aac5dc62
work-6f6aca43ab3d6d0d8bc4,ラブ・ミー・ぽんぽこ！,,赤瓦もどむ,白泉社,shojo,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6f6aca43ab3d6d0d8bc4
work-6f7d6db34f5c70f3d2a7,地上はポケットの中の庭,,田中相,講談社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6f7d6db34f5c70f3d2a7
work-6fa158bf21c1a2e92b09,青みゆく雪,,宇仁田ゆみ,小学館,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6fa158bf21c1a2e92b09
work-6fc940c8e254550c8f98,ヴァニタスの手記,,望月淳,スクウェア・エニックス,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6fc940c8e254550c8f98
work-6ff41232cf163c16653b,社長と酒と星,,ずり騎士,講談社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-6ff41232cf163c16653b
work-7094c349d7bbcc40129b,同人王,,牛帝,太田出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7094c349d7bbcc40129b
work-70d47c2956fa70767164,有害無罪玩具,,詩野 うら,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-70d47c2956fa70767164
work-70dbc5b693fc3fccbb6b,カイタン,,木崎拓史,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-70dbc5b693fc3fccbb6b
work-715f201d0df3b3a6805e,SOUL CATCHER(S),,神海英雄,集英社,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-715f201d0df3b3a6805e
work-716101e001160197c4f5,吸血鬼ちゃん×後輩ちゃん,,嵩乃朔,KADOKAWA,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-716101e001160197c4f5
work-719e76feacfde2877323,ふたりバス,,豊林 サカネ,小学館,shonen,unknown,2026,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-719e76feacfde2877323
work-722055953f15b0130549,苺田さんの話,,小沢真理,講談社,shojo,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-722055953f15b0130549
work-722251ce58a03d2b6985,極主夫道,,おおの こうすけ,新潮社,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-722251ce58a03d2b6985
work-723a9fd1a730426c54a2,オハナホロホロ,,鳥野しの,祥伝社,josei,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-723a9fd1a730426c54a2
work-724c064d491faf4c7414,もやしもん,,石川 雅之,講談社,seinen,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-724c064d491faf4c7414
work-727144f46f24235acecb,まつのべっ！,,秋吉由美子,芳文社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-727144f46f24235acecb
work-7281d838666983756309,ワールドトリガー,,葦原大介,集英社,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7281d838666983756309
work-72ee6d2155cd15987b6f,恋は光,,秋★枝,集英社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-72ee6d2155cd15987b6f
work-7388660960b377e34e9c,天顕祭,,白井弓子,サンクチュアリ出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7388660960b377e34e9c
work-741deb03d9f59e723929,ルックバック,,藤本 タツキ,集英社,shonen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-741deb03d9f59e723929
work-7461bbfdb466b4a51c7f,花唄メモワール,,一ノ瀬けい,芳文社,seinen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7461bbfdb466b4a51c7f
work-74881f1156adcc713e23,惚れたはれたパンダ,,蟹沢 ちひろ,講談社,shojo,unknown,2026,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-74881f1156adcc713e23
work-749da01d790325d81198,成程,,平方イコルスン,白泉社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-749da01d790325d81198
work-74c058bfce839d93e3c5,東京アリス,,稚野鳥子,講談社,shojo,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-74c058bfce839d93e3c5
work-75114a2ee2082b4f4630,パリピ孔明,,四葉 夕卜;小川 亮,講談社,seinen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-75114a2ee2082b4f4630
work-752c8a8fb14b16459c3d,つるた部長はいつも寝不足,,須河篤志,KADOKAWA,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-752c8a8fb14b16459c3d
work-7568cab93fa9a9a409d1,ミス・ポピーシードのメルヘン横丁,,山本ルンルン,芳文社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7568cab93fa9a9a409d1
work-75bb4a5e2f04f1291971,ナナとカオル,,甘詰留太,白泉社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-75bb4a5e2f04f1291971
work-75d52ca8274d4d075969,めしにしましょう,,小林 銅蟲,講談社,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-75d52ca8274d4d075969
work-761965451844ecb440fb,変身のニュース,,宮崎 夏次系,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-761965451844ecb440fb
work-763968e43f6661d8b5d3,琥珀の夢で酔いましょう,,村野真朱;依田温,マッグガーデン,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-763968e43f6661d8b5d3
work-763a400656f1c7d54eea,レジスタ！,,藤丸,小学館,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-763a400656f1c7d54eea
work-766eecbba2c9ed11ecd1,モディリアーニにお願い,,相澤 いくえ,小学館,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-766eecbba2c9ed11ecd1
work-769cfa7c526dbfd782d5,電波の城,,細野 不二彦,小学館,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-769cfa7c526dbfd782d5
work-76bfd43f9fd555685806,もっけ,,熊倉隆敏,講談社,seinen,unknown,2002,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-76bfd43f9fd555685806
work-76d784dfb643d9c9a334,釣って食べたいギャル澤さん,,ふなつ かずき,集英社,seinen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-76d784dfb643d9c9a334
work-77aecd2b33b956f62334,ワンダフルライフ？,,ケイケイ,講談社,shojo,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-77aecd2b33b956f62334
work-7819d66a9d4fe8ec5a8b,おしえて執事くん,,眞生 みち,講談社,shojo,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7819d66a9d4fe8ec5a8b
work-7868798a4cb2b0d155ce,ゆりあ先生の赤い糸,,入江 喜和,講談社,shojo,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7868798a4cb2b0d155ce
work-7883b4538b78eb87fffb,独身OLのすべて,,まずりん,講談社,unknown,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7883b4538b78eb87fffb
work-78ca5a89590ad691bb34,おもいで金平糖,,持田 あき,集英社,shojo,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-78ca5a89590ad691bb34
work-78d44d381562e37dd94a,きょうは会社休みます。,,藤村真理,集英社,shojo,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-78d44d381562e37dd94a
work-7926c93b4fef38dd0704,運命の巻戻士,,木村 風太,小学館,shonen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7926c93b4fef38dd0704
work-794131c03d38fa490b5d,夢見る古都,,星野リリィ,太田出版,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-794131c03d38fa490b5d
work-797fadfff1809c298569,春行きバス,,宇佐美真紀,小学館,unknown,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-797fadfff1809c298569
work-79bbd0d83c00b2d58a79,ちょこらん,,にしがきひろゆき,小学館,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-79bbd0d83c00b2d58a79
work-79c18b26dfde8a532f73,デストロ２４６,,高橋 慶太郎,小学館,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-79c18b26dfde8a532f73
work-79c9e81996a79ca53187,六畳一間の魔女ライフ,,秋タカ,スクウェア・エニックス,unknown,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-79c9e81996a79ca53187
work-7a260e9a539643caf362,腐女子っス！,,御徒町 鳩,KADOKAWA,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7a260e9a539643caf362
work-7a4e7ba45413e1b8af34,青空エール,,河原和音,集英社,shojo,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7a4e7ba45413e1b8af34
work-7a9de6fd58fbd19aed74,AGRAVITY BOYS,,中村 充志,集英社,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7a9de6fd58fbd19aed74
work-7aa23df2c051d68240fb,人の余命で青春するな,,福山 リョウコ,白泉社,shojo,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7aa23df2c051d68240fb
work-7abb6e8396c5e1252173,甘々と稲妻,,雨隠ギド,講談社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7abb6e8396c5e1252173
work-7ae0ebf353e9ca1d67e2,殿といっしょ,,大羽快,KADOKAWA,unknown,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7ae0ebf353e9ca1d67e2
work-7afe8d2121f4b37e2bee,繕い裁つ人,,池辺葵,講談社,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7afe8d2121f4b37e2bee
work-7b197bf350436d626b4b,ちくたくぼんぼん,,勝田文,集英社,shojo,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7b197bf350436d626b4b
work-7b22b7a877f8e8baa98e,モノノケソウルフード,,神崎 タタミ,講談社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7b22b7a877f8e8baa98e
work-7b585d506d99db4d83cb,７０億の針,,多田乃伸明,KADOKAWA,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7b585d506d99db4d83cb
work-7b68ef4142fd6b797629,ダメな私に恋してください,,中原アヤ,集英社,shojo,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-7b68ef4142fd6b797629
