candidateId,canonicalTitleJa,titleKana,creatorsJa,firstPublishedYear,originCountry,format,publicationStatus,notes
candidate-a8d81d3c3d25b6b4a8c9,転生したらスライムだった件,,川上泰樹;伏瀬;みっつばー,2015,unknown,unknown,ongoing,Matched existing Gold work that-time-i-got-reincarnated-as-a-slime by normalized title/alias + creator overlap.
candidate-a8e7fda40fe4cfd357cf,君と綴るうたかた,,ゆあま,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a8e7fda40fe4cfd357cf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-a8e87996ef571a3bad4d,ミスミソウ,,押切蓮介,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a8e87996ef571a3bad4d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-a960372ed5efa4031896,シルバーマウンテン,,藤田 和日郎,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a960372ed5efa4031896; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-a96d64f7be96aacf16b3,リィンカーネーションの花弁,,小西幹久,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a96d64f7be96aacf16b3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-a988c9cf85bf7ea7a957,KEYMAN,,わらいなく,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a988c9cf85bf7ea7a957; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-a9a854e6a05c6f444428,こっちむいて！みい子,,おの えりこ,1995,unknown,unknown,unknown,Library-only candidate; opaque workId=work-a9a854e6a05c6f444428; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aa1653001088732a33e0,るみちゃんの事象,,原 克玄,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aa1653001088732a33e0; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aa4bc2aeff6c6d0369f4,トラウマイスタ,,中山 敦支,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aa4bc2aeff6c6d0369f4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aa6018249b7fe7e92d95,かよちゃんの荷物,,雁須磨子,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aa6018249b7fe7e92d95; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aa6d796e2e04a55b94b1,惑星のさみだれ,,水上悟志,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aa6d796e2e04a55b94b1; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aa85b65d02f367e76a07,ディグイット,,ヨシダ。,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aa85b65d02f367e76a07; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aaff4781a48734c79cdb,おのぼり物語,,カラスヤサトシ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aaff4781a48734c79cdb; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab1258948eec0e70b1ca,またぞろ。,,幌田,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab1258948eec0e70b1ca; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab3d5b23fb97624a6aa4,イキガミ,,間瀬 元朗,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab3d5b23fb97624a6aa4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab44ee168274f2a74ed1,しばたベーカリー,,鵜飼りん,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab44ee168274f2a74ed1; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab51f5d655622c574dce,熱帯魚は雪に焦がれる,,萩埜 まこと,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab51f5d655622c574dce; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab586cc8c5de02fad336,葬送のフリーレン,ソウソウノフリーレン,山田鐘人;アベツカサ,2020,unknown,unknown,hiatus,Matched existing Gold work frieren by normalized title/alias + creator overlap.
candidate-ab9331f7fed1990f7dc6,脳内ポイズンベリー,,水城せとな,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab9331f7fed1990f7dc6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ab95f4d4997113e0687a,月刊少女野崎くん,,椿いづみ,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ab95f4d4997113e0687a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-abec8267e69f1b6e819e,はじまりのにいな,,水森暦,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-abec8267e69f1b6e819e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ac251a545ef997db9598,コロッケ！,,樫本学ヴ,2001,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ac251a545ef997db9598; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ac3ab83f61ea39ac15da,梅酒,,幸田真希,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ac3ab83f61ea39ac15da; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ac4059b89f3366ca7a17,平和の国の島崎へ,,濱田 轟天;瀬下 猛,2022,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ac4059b89f3366ca7a17; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-acaaea5cc496f6c6124a,聲の形,コエノカタチ,大今良時,2013,unknown,unknown,completed,Matched existing Gold work a-silent-voice by normalized title/alias + creator overlap.
candidate-acd21b368e5f8056c433,恋と嘘,,ムサヲ,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-acd21b368e5f8056c433; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-acf8f385f6db7ee0548f,魔法少女201,,むちゃ,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-acf8f385f6db7ee0548f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad2b80b81b7bc9b602a3,Papa told me,,榛野なな恵,1988,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad2b80b81b7bc9b602a3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad32c71b07fd13c65a79,私の推しは悪役令嬢。,,青乃 下;いのり。;花ヶ田,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad32c71b07fd13c65a79; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad38d82ea223f178fc45,いとしのニーナ,,いくえみ綾,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad38d82ea223f178fc45; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad594a078835b140605a,呪術廻戦,ジュジュツカイセン,芥見下々,2018,unknown,unknown,completed,Matched existing Gold work jujutsu-kaisen by normalized title/alias + creator overlap.
candidate-ad5f86af594b6869b3c4,今日からヒットマン,,むとうひろし,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad5f86af594b6869b3c4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad6f59e1673b2aecf05d,玲瓏館健在なりや,,冨 明仁,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad6f59e1673b2aecf05d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ad79d2d5274424ff238a,生まれる価値のなかった自分がアンナのためにできるいくつかのこと,,永瀬ようすけ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ad79d2d5274424ff238a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ada7dc2c1ce53daf775f,ヒストリエ,,岩明均,2003,unknown,unknown,ongoing,Matched existing Gold work historie by normalized title/alias + creator overlap.
candidate-add0fc783fd6e097741a,さよーならみなさん,,西村 ツチカ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-add0fc783fd6e097741a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-add65891576ac41cfa2e,災禍の神は願わない,,尾羊 英,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-add65891576ac41cfa2e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ae029e2e5a24c1b73ead,侵略！イカ娘,,安部真弘,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ae029e2e5a24c1b73ead; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ae0ac8a5acfc5fbb7dd6,終末のワルキューレ,,アジチカ;梅村真也;フクイタクミ,2018,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ae0ac8a5acfc5fbb7dd6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ae5b065450bddde322db,へんしんものがたり,,渡辺ペコ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ae5b065450bddde322db; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ae64a3beb094a9a39208,夜桜さんちの大作戦,,権平 ひつじ,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ae64a3beb094a9a39208; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ae9ec8e0da7f3c8fa3c9,ダーウィン事変,,うめざわしゅん,2020,unknown,unknown,ongoing,Matched existing Gold work the-darwin-incident by normalized title/alias + creator overlap.
candidate-aea730e4f15b395ca222,ゴールデンカムイ,ゴールデンカムイ,野田サトル,2014,unknown,unknown,completed,Matched existing Gold work golden-kamuy by normalized title/alias + creator overlap.
candidate-aea8c87edc086fa7ea0e,HUMINT,,マツリ,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aea8c87edc086fa7ea0e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-aefa7ad21c5edcb200f2,プルターク英雄伝,,佐藤ヒロシ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-aefa7ad21c5edcb200f2; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
