sourceItemId,sourceId,sourceRowNumber,rawPublicationClass,rawTitle,rawCreator,rawMainGenre,rawSubgenre,rawRating,rawNotes,rawUpdatedAt
mangataisho-2012-107,mangataisho-2012,107,一次選考作品リスト,戦国妖弧,水上悟志,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-103.html"",""rawText"":""『戦国妖弧』水上悟志""}",2012
mangataisho-2012-108,mangataisho-2012,108,一次選考作品リスト,聖☆おにいさん,中村光,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-102.html"",""rawText"":""『聖☆おにいさん』中村光""}",2012
mangataisho-2012-109,mangataisho-2012,109,一次選考作品リスト,関根くんの恋,河内遙,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-101.html"",""rawText"":""『関根くんの恋』河内遙""}",2012
mangataisho-2012-110,mangataisho-2012,110,一次選考作品リスト,スピカ,羽海野チカ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-100.html"",""rawText"":""『スピカ』羽海野チカ""}",2012
mangataisho-2012-111,mangataisho-2012,111,一次選考作品リスト,寿司ガール,安田弘之,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-99.html"",""rawText"":""『寿司ガール』安田弘之""}",2012
mangataisho-2012-112,mangataisho-2012,112,一次選考作品リスト,ST&RS - スターズ -,竹内良輔　 ミヨカワ将,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/strs----.html"",""rawText"":""『ST&RS - スターズ -』竹内良輔　 ミヨカワ将""}",2012
mangataisho-2012-113,mangataisho-2012,113,一次選考作品リスト,水域,漆原友紀,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-98.html"",""rawText"":""『水域』漆原友紀""}",2012
mangataisho-2012-114,mangataisho-2012,114,一次選考作品リスト,人生画力対決,西原理恵子,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-97.html"",""rawText"":""『人生画力対決』西原理恵子""}",2012
mangataisho-2012-115,mangataisho-2012,115,一次選考作品リスト,進撃の巨人,諫山創,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-96.html"",""rawText"":""『進撃の巨人』諫山創""}",2012
mangataisho-2012-116,mangataisho-2012,116,一次選考作品リスト,スカイブルー,小林大樹,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-95.html"",""rawText"":""『スカイブルー』小林大樹""}",2012
mangataisho-2012-117,mangataisho-2012,117,一次選考作品リスト,しょぼにゃん,きっか,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-94.html"",""rawText"":""『しょぼにゃん』きっか""}",2012
mangataisho-2012-118,mangataisho-2012,118,一次選考作品リスト,ジョジョリオン,荒木飛呂彦,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-93.html"",""rawText"":""『ジョジョリオン』荒木飛呂彦""}",2012
mangataisho-2012-119,mangataisho-2012,119,一次選考作品リスト,少年メイド,乙橘,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-92.html"",""rawText"":""『少年メイド』乙橘""}",2012
mangataisho-2012-120,mangataisho-2012,120,一次選考作品リスト,少年ノート,鎌谷悠希,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-91.html"",""rawText"":""『少年ノート』鎌谷悠希""}",2012
mangataisho-2012-121,mangataisho-2012,121,一次選考作品リスト,女子攻兵,松本次郎,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-90.html"",""rawText"":""『女子攻兵』松本次郎""}",2012
mangataisho-2012-122,mangataisho-2012,122,一次選考作品リスト,食の軍師,泉昌之,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-89.html"",""rawText"":""『食の軍師』泉昌之""}",2012
mangataisho-2012-123,mangataisho-2012,123,一次選考作品リスト,少女ファイト,日本橋ヨヲコ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-88.html"",""rawText"":""『少女ファイト』日本橋ヨヲコ""}",2012
mangataisho-2012-124,mangataisho-2012,124,一次選考作品リスト,修羅の門 第弐門,川原正敏,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-87.html"",""rawText"":""『修羅の門 第弐門』川原正敏""}",2012
mangataisho-2012-125,mangataisho-2012,125,一次選考作品リスト,シュトヘル,伊藤悠,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-86.html"",""rawText"":""『シュトヘル』伊藤悠""}",2012
mangataisho-2012-126,mangataisho-2012,126,一次選考作品リスト,囚人リク,瀬口忍,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-85.html"",""rawText"":""『囚人リク』瀬口忍""}",2012
mangataisho-2012-127,mangataisho-2012,127,一次選考作品リスト,しまいずむ,吉冨昭仁,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-84.html"",""rawText"":""『しまいずむ』吉冨昭仁""}",2012
mangataisho-2012-128,mangataisho-2012,128,一次選考作品リスト,失恋ショコラティエ,水城せとな,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-83.html"",""rawText"":""『失恋ショコラティエ』水城せとな""}",2012
mangataisho-2012-129,mangataisho-2012,129,一次選考作品リスト,ジゼル・アラン,笠井スイ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-82.html"",""rawText"":""『ジゼル・アラン』笠井スイ""}",2012
mangataisho-2012-130,mangataisho-2012,130,一次選考作品リスト,山賊ダイアリー,岡本健太郎,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-81.html"",""rawText"":""『山賊ダイアリー』岡本健太郎""}",2012
mangataisho-2012-131,mangataisho-2012,131,一次選考作品リスト,しずかの山,愛英史 松本剛,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-80.html"",""rawText"":""『しずかの山』愛英史 松本剛""}",2012
mangataisho-2012-132,mangataisho-2012,132,一次選考作品リスト,さんすくみ,絹田村子,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-79.html"",""rawText"":""『さんすくみ』絹田村子""}",2012
mangataisho-2012-133,mangataisho-2012,133,一次選考作品リスト,さよならさよなら、またあした,シギサワカヤ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-78.html"",""rawText"":""『さよならさよなら、またあした』シギサワカヤ""}",2012
mangataisho-2012-134,mangataisho-2012,134,一次選考作品リスト,さすらいアフロ田中,のりつけ雅春,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-77.html"",""rawText"":""『さすらいアフロ田中』のりつけ雅春""}",2012
mangataisho-2012-135,mangataisho-2012,135,一次選考作品リスト,午前3時の危険地帯,ねむようこ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/3.html"",""rawText"":""『午前3時の危険地帯』ねむようこ""}",2012
mangataisho-2012-136,mangataisho-2012,136,一次選考作品リスト,鋼鉄の華っ柱,西森博之,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-76.html"",""rawText"":""『鋼鉄の華っ柱』西森博之""}",2012
mangataisho-2012-137,mangataisho-2012,137,一次選考作品リスト,コジカは正義の味方じゃない,小原愼司,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-75.html"",""rawText"":""『コジカは正義の味方じゃない』小原愼司""}",2012
mangataisho-2012-138,mangataisho-2012,138,一次選考作品リスト,幻影博覧会,冬目景,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-74.html"",""rawText"":""『幻影博覧会』冬目景""}",2012
mangataisho-2012-139,mangataisho-2012,139,一次選考作品リスト,獣の奏者,上橋菜穂子 武本糸会,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-73.html"",""rawText"":""『獣の奏者』上橋菜穂子 武本糸会""}",2012
mangataisho-2012-140,mangataisho-2012,140,一次選考作品リスト,クレープを二度食えば,とり・みき,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-72.html"",""rawText"":""『クレープを二度食えば』とり・みき""}",2012
mangataisho-2012-141,mangataisho-2012,141,一次選考作品リスト,くるみのき！,青木俊直,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-71.html"",""rawText"":""『くるみのき！』青木俊直""}",2012
mangataisho-2012-142,mangataisho-2012,142,一次選考作品リスト,軍靴のバルツァー,中島三千恒,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-70.html"",""rawText"":""『軍靴のバルツァー』中島三千恒""}",2012
mangataisho-2012-143,mangataisho-2012,143,一次選考作品リスト,グーグーだって猫である,大島弓子,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-69.html"",""rawText"":""『グーグーだって猫である』大島弓子""}",2012
mangataisho-2012-144,mangataisho-2012,144,一次選考作品リスト,狂骨の夢,志水アキ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-68.html"",""rawText"":""『狂骨の夢』志水アキ""}",2012
mangataisho-2012-145,mangataisho-2012,145,一次選考作品リスト,球場ラヴァーズ,石田敦子,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-67.html"",""rawText"":""『球場ラヴァーズ』石田敦子""}",2012
mangataisho-2012-146,mangataisho-2012,146,一次選考作品リスト,キーチＶＳ,新井英樹,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-66.html"",""rawText"":""『キーチＶＳ』新井英樹""}",2012
mangataisho-2012-147,mangataisho-2012,147,一次選考作品リスト,看護助手のナナちゃん,野村知紗,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-65.html"",""rawText"":""『看護助手のナナちゃん』野村知紗""}",2012
mangataisho-2012-148,mangataisho-2012,148,一次選考作品リスト,かわいそうな真弓さん,西村ツチカ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-64.html"",""rawText"":""『かわいそうな真弓さん』西村ツチカ""}",2012
mangataisho-2012-149,mangataisho-2012,149,一次選考作品リスト,カレチ,池田邦彦,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-63.html"",""rawText"":""『カレチ』池田邦彦""}",2012
mangataisho-2012-150,mangataisho-2012,150,一次選考作品リスト,カラスヤサトシ,カラスヤサトシ,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-62.html"",""rawText"":""『カラスヤサトシ』カラスヤサトシ""}",2012
mangataisho-2012-151,mangataisho-2012,151,一次選考作品リスト,がらくたストリート,山田穣,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-61.html"",""rawText"":""『がらくたストリート』山田穣""}",2012
mangataisho-2012-152,mangataisho-2012,152,一次選考作品リスト,かよちゃんの荷物,雁須磨子,,,,"{""officialYear"":2012,""section"":""一次選考作品リスト"",""rank"":"""",""detailUrl"":""https://www.mangataisho.com/archives/2013/01/post-60.html"",""rawText"":""『かよちゃんの荷物』雁須磨子""}",2012
